loc,cases,deaths,month
115,Cases,2,8
116,Cases,0,1
116,Cases,73,9
116,Cases,10,12
116,Cases,83,10
116,Cases,14,11
116,Cases,3,8
116,Cases,2,7
116,Cases,2,2
116,Cases,1,3
116,Cases,1,4
116,Cases,0,5
116,Cases,1,6
117,Cases,0,8
117,Cases,0,7
117,Cases,0,11
117,Cases,0,3
117,Cases,31,9
117,Cases,44,10
117,Cases,2,4
117,Cases,0,5
117,Cases,0,6
117,Cases,0,12
117,Cases,0,2
117,Cases,2,1
118,Cases,3,2
118,Cases,8,8
118,Cases,3,6
118,Cases,2,9
118,Cases,3,11
118,Cases,1,3
118,Cases,8,10
118,Cases,5,1
118,Cases,10,7
118,Cases,1,5
118,Cases,1,12
118,Cases,0,4
119,Cases,0,12
119,Cases,1,9
119,Cases,0,8
119,Cases,0,4
119,Cases,0,2
119,Cases,0,5
119,Cases,0,7
119,Cases,0,11
119,Cases,2,10
119,Cases,1,1
119,Cases,0,6
119,Cases,1,3
120,Cases,2,12
120,Cases,1,8
120,Cases,70,9
120,Cases,0,5
120,Cases,21,11
120,Cases,2,7
120,Cases,1,3
120,Cases,2,4
120,Cases,1,2
120,Cases,0,6
120,Cases,0,1
120,Cases,90,10
121,Cases,2,2
121,Cases,2,10
121,Cases,2,9
121,Cases,0,12
121,Cases,0,1
121,Cases,1,6
121,Cases,5,7
121,Cases,1,3
121,Cases,1,4
121,Cases,0,11
121,Cases,2,8
121,Cases,1,5
122,Cases,8,11
122,Cases,5,1
122,Cases,10,8
122,Cases,6,7
122,Cases,8,6
122,Cases,70,10
122,Cases,5,2
122,Cases,37,9
122,Cases,8,3
122,Cases,4,5
122,Cases,6,12
122,Cases,2,4
123,Cases,1,3
123,Cases,45,10
123,Cases,1,5
123,Cases,1,4
123,Cases,33,9
123,Cases,7,1
123,Cases,3,2
123,Cases,8,11
123,Cases,4,6
123,Cases,5,12
123,Cases,8,7
123,Cases,12,8
124,Cases,4,1
124,Cases,3,4
124,Cases,45,10
124,Cases,6,3
124,Cases,3,2
124,Cases,7,5
124,Cases,11,7
124,Cases,2,11
124,Cases,30,9
124,Cases,10,8
124,Cases,4,6
124,Cases,1,12
125,Cases,2,8
125,Cases,2,2
125,Cases,7,7
125,Cases,5,6
125,Cases,3,5
125,Cases,6,4
125,Cases,1,12
125,Cases,19,10
125,Cases,3,11
125,Cases,1,3
125,Cases,2,1
125,Cases,23,9
